Rainfall_mm,Slope_Angle,Soil_Saturation,Vegetation_Cover,Earthquake_Activity,Proximity_to_Water,Landslide,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt
163.7231277581,51.1311121625,0.6050385605,0.3577940246,4.4571613169,0.0609055432,1,0,0,0
255.2347898404,25.3439643399,0.763673035,0.2317517077,5.7334438463,0.4441839479,1,0,0,1
170.5579204242,55.1773998163,0.9264369412,0.4935625456,6.2743592168,0.9873684723,1,0,0,0
183.7741536324,48.1811269739,0.8438727633,0.4660393818,4.3909053541,0.4312104849,1,0,0,1
235.3946901202,25.072678116,0.7042835097,0.3073118883,5.8055402467,0.5693049844,1,0,0,0
244.758362749,43.156174649,0.6204662026,0.1931434228,5.2300043236,0.9296496077,1,0,0,1
168.6920078518,47.8366584428,0.6210879065,0.2784681751,5.3849487181,0.9277457331,1,0,0,0
280.1553146879,49.7667205009,0.642485531,0.4103509018,6.0198933203,0.6284069576,1,0,0,1
215.7973527654,26.3564927444,0.7998193341,0.4059104969,4.663893995,0.5287073199,1,0,0,1
155.1565287528,47.3637057691,0.6325788852,0.2740058377,4.7316377442,0.2651132504,1,0,0,1
214.8015838396,59.9667324336,0.6881309574,0.1412866596,5.4625879218,0.8771275619,1,0,0,1
229.2283892635,41.3541348603,0.6426847276,0.3598224027,6.1699989797,0.7422987567,0,0,0,0
246.4656528927,36.0510190869,0.8486074896,0.1879447825,5.1120983984,0.2600480403,1,0,0,0
207.7587083578,58.0043974425,0.8441504239,0.4339895143,5.7758787518,0.5721719618,1,0,0,0
289.8522212451,55.0372376842,0.6682404498,0.2747031271,5.1600010705,0.2791304708,1,0,0,1
289.6008383344,25.8625541623,0.8786755951,0.3901305563,6.0909464435,0.347782403,1,0,0,0
153.246834202,28.2122162265,0.8723813166,0.4517297853,5.2855675282,0.6501871664,1,0,0,0
297.3723870902,56.9136499339,0.7756522643,0.1159791893,4.905733725,0.0642385759,1,0,0,1
238.9044099964,53.87623617,0.9433321727,0.2854488297,5.9606782483,0.6410861036,1,0,0,0
196.7479374982,43.3861392558,0.6264221231,0.4890272943,4.9001497548,0.6618107286,1,0,0,1
272.5335434256,51.2340947477,0.879813703,0.2227724292,4.1427358448,0.1252512311,1,0,0,0
248.3264957769,26.3928994567,0.8390729342,0.4478783539,6.2270803707,0.9830646996,1,0,0,1
224.096872371,55.4273305347,0.8947305823,0.3004160948,5.4319013324,0.8388393368,1,0,0,1
281.5680701493,33.5112993092,0.8202282538,0.1769972603,4.2546969103,0.6310493933,1,0,0,0
153.7476123423,50.2253789209,0.805609348,0.3423014922,5.5797003981,0.546476361,1,0,0,0
163.7029864085,51.4826292273,0.8329740308,0.1746360387,4.4705804994,0.4011479695,1,0,0,1
292.1694099022,38.8806701035,0.6499480308,0.3101780505,4.2737274314,0.8194956854,1,0,0,0
199.0108335853,37.2365039583,0.838538599,0.2096851556,4.0665209152,0.2604031088,1,0,0,0
275.7599457138,50.046725094,0.874776574,0.4572454965,5.7235428347,0.1261101417,1,0,0,0
169.4785520127,48.6668511225,0.9434400428,0.4850930335,5.5708677939,0.3433009692,1,0,0,1
199.2855949098,46.0789705832,0.7289299298,0.4107574993,4.17697859,0.8344582529,1,0,0,1
158.432085819,51.1632222861,0.9403411029,0.214454017,5.601118185,0.4319893715,1,0,0,0
154.9517903851,58.3877863384,0.6839672183,0.4155708096,5.9364302079,0.2353832619,1,0,0,1
224.1556216569,57.0192232499,0.6846857489,0.1576960084,5.8974420796,0.2222827666,1,0,0,1
181.2159051895,51.3802061797,0.7013517595,0.4580306237,5.4348228403,0.5936846199,1,0,0,1
263.2241187544,35.8311901756,0.7791886626,0.2621886705,6.4602236599,0.9839309401,1,0,0,1
285.9206304191,26.9405832496,0.9332137056,0.283121973,4.6474040126,0.8958157316,1,0,0,0
165.521259547,47.979694584,0.9627942074,0.1674997754,6.4208174002,0.6839751299,1,0,0,1
178.534189623,43.2310023945,0.7876238978,0.1284149686,6.0457695442,0.1438679663,1,0,0,1
165.699066052,39.803024031,0.9182313505,0.1565534217,4.3258010829,0.7336428404,1,0,0,0
276.0028247881,44.0743797335,0.6347131816,0.1947397882,4.4123350671,0.6558207673,1,0,0,1
230.5913510502,48.6993492219,0.873068461,0.351493606,4.6652534213,0.1721974794,1,0,0,1
214.6475593272,42.8682091455,0.6562367673,0.2699133366,4.8543721058,0.6917776391,1,0,0,1
251.144036055,59.2984406575,0.9942402936,0.3746714447,4.60903698,0.2750247725,1,0,0,1
183.5418929689,54.9983928863,0.9268428397,0.2793385882,5.2230971536,0.437765055,1,0,0,1
196.5556333662,51.6745367158,0.9744706257,0.4763003437,4.4369532122,0.2393322865,1,0,0,0
243.6170130068,41.5926692438,0.950274051,0.2085723457,4.0092560171,0.7210546609,1,0,0,1
188.5728526664,50.1785854451,0.6112486025,0.2501285383,5.5668833714,0.095559104,1,0,0,0
284.721966723,57.7398688557,0.9919214142,0.4474211323,4.4349022192,0.0169127999,1,0,0,1
286.434664107,34.4370503069,0.9278708011,0.4997401202,4.528578145,0.4137060319,1,0,0,1
251.8331005783,33.287915491,0.6335850254,0.4080084914,5.5754377122,0.9774381842,1,0,0,0
294.6529851054,30.7305135258,0.7197692499,0.140061999,4.6792939972,0.2037554858,1,0,0,0
189.0992482249,28.2384994028,0.7597729116,0.2675716896,5.2864044759,0.1665385135,1,0,0,0
297.9265195926,53.7297153242,0.712590921,0.1280274783,4.1415638934,0.727477078,1,0,0,1
267.9758570292,33.5297874167,0.7223579253,0.2932538582,4.1579577422,0.7318727373,1,0,0,1
176.0945558855,37.6425620642,0.8549208626,0.1282786433,4.9038504694,0.2998742684,0,0,0,0
155.160481268,47.2225405541,0.9435729397,0.2379079068,4.975738868,0.8865954415,1,0,0,0
211.6413828525,46.1506546938,0.8520074722,0.2669531767,4.3607801092,0.0288011805,1,0,0,1
246.5579709487,34.7000523156,0.7798707909,0.2381058208,4.4318918906,0.5060446924,1,0,0,1
174.3766597946,58.5911002512,0.94063256,0.4455158492,5.0169343714,0.0190991994,1,0,0,0
253.4686870969,58.0923201196,0.8528480488,0.2741170897,5.3128847353,0.0074631404,1,0,0,1
213.4029929486,50.132385642,0.7770774808,0.3928876825,4.582547411,0.382903014,1,0,0,0
176.6826088102,37.3102038971,0.7760721315,0.1277231092,5.4455459531,0.2583004291,1,0,0,0
280.0517410366,48.4243902113,0.7792341949,0.2951600781,4.5106411698,0.9117278483,1,0,0,1
255.3123850327,42.758641778,0.7766015693,0.1522690522,4.7274984739,0.8008180999,1,0,0,1
217.6695104697,50.154474309,0.8344941995,0.2969468195,4.480789432,0.2177248988,1,0,0,0
187.5510401072,54.1103620957,0.7852797745,0.2947312848,6.3372326164,0.5429404445,1,0,0,1
169.407092545,38.1537426653,0.6396584449,0.3491816177,5.117185488,0.3023957403,1,0,0,0
157.6203884533,41.390520701,0.9412512688,0.4734321824,6.3315055188,0.5172721698,0,0,0,0
162.6319516766,59.4601563732,0.8665629219,0.2141616274,5.4645209855,0.4298446697,1,0,0,0
195.9663504825,58.6774518541,0.98579529,0.2157745472,5.1990627419,0.6734197289,0,0,0,0
242.1749190383,56.2364182883,0.6314506844,0.2323659063,4.6207186991,0.2206990748,1,0,0,1
229.9962543688,59.8597777185,0.9202144421,0.4382568366,5.5881624684,0.4111272783,1,0,0,0
185.1487598476,25.6878018961,0.9517572227,0.4862439326,4.8539259676,0.2688569129,1,0,0,1
299.6966183337,55.0348623759,0.7631751273,0.4921044831,5.6252830585,0.6162907484,1,0,0,1
156.7290836442,46.7891446662,0.7235670891,0.2474900622,5.9243285457,0.1157600462,1,0,0,0
276.6278843736,29.8755818548,0.8080927842,0.114845328,4.2016744185,0.9077612437,1,0,0,0
163.1125211807,57.7772665959,0.9302139366,0.4165242857,4.5022783492,0.9682088409,1,0,0,1
172.1778656794,57.9306693623,0.6731572212,0.3269772832,4.9425192799,0.5757924711,1,0,0,0
246.7725124951,25.593919526,0.9841467098,0.1178352371,4.3576548818,0.7013635603,1,0,0,1
152.1559427667,26.7329420396,0.8397434349,0.2366698295,6.3832909305,0.4595629775,1,0,0,0
224.8451916331,27.5274614867,0.8737741444,0.3012881659,5.9128721247,0.3234428551,1,0,0,1
272.8851318154,43.7783962938,0.9439762857,0.1852141279,5.5194460965,0.9623380575,1,0,0,0
227.7548195003,27.5514458155,0.8507331618,0.2012795628,6.0092336297,0.6223029791,1,0,0,0
290.1630325264,32.228704139,0.8940104596,0.4465804253,5.3022054461,0.5462476001,1,0,0,1
163.4209684216,39.6294429927,0.9413139194,0.4424614488,4.2480941623,0.7645682638,1,0,0,1
161.8614031465,40.6626011395,0.6407567016,0.1063681069,5.540457413,0.3560672991,1,0,0,1
268.3370944449,33.1791657089,0.8556807318,0.1942730138,5.7841507078,0.8022491792,1,0,0,1
207.7659184485,39.6259398816,0.6178036157,0.2156546874,5.1282129429,0.7003478889,1,0,0,1
263.8302201627,28.7028782095,0.8024559411,0.4258500224,6.3404076039,0.3614871498,1,0,0,0
203.8090529319,43.524360685,0.8337583686,0.4187446281,4.8524164087,0.4903124894,1,0,0,1
277.0177502805,54.1179539591,0.761407997,0.2333199439,5.2298200601,0.9177726525,0,0,0,0
286.2520815365,46.160093859,0.8111048261,0.3229763869,6.4458270192,0.9492811718,1,0,0,1
195.7649530229,30.9100751278,0.7842691167,0.2228350973,4.0878981257,0.8773097362,1,0,0,1
193.554282805,27.8703759423,0.7193972392,0.3689447432,4.8219003189,0.2582268133,1,0,0,1
186.52005661,41.0217614446,0.9038080595,0.1823952737,5.7732403179,0.2375600146,1,0,0,0
223.3918891577,35.0131472711,0.8891074704,0.4781228161,6.2926919487,0.0522791033,1,0,0,0
277.8813967313,31.9368735248,0.9497592127,0.2410116965,5.8067089362,0.18898566,1,0,0,1
192.2696025595,34.3634460587,0.8076827898,0.1937480363,4.3089162185,0.9437663822,1,0,0,1
296.4734491722,38.1690765266,0.9693144084,0.3179298703,4.6743561647,0.4935436596,1,0,0,1
218.0359214423,26.3317212409,0.8914548089,0.3112272324,4.5052023402,0.003918375,1,0,0,1
299.919102159,53.0795794002,0.9146892059,0.3038904301,4.7501677073,0.5881260655,1,0,0,1
250.0448555231,32.024949502,0.9520618932,0.177998695,4.7836933996,0.1023321795,1,0,0,1
211.5748070546,57.6617520967,0.8549609925,0.42073036,5.1659364863,0.9810976245,1,0,0,1
261.0567445412,29.1302109317,0.9026156669,0.1380995736,4.0686764063,0.6250915527,1,0,0,1
291.9280340987,45.2920004617,0.8160869067,0.1201291732,4.15726869,0.6799717101,1,0,0,1
180.4309763871,51.0969916382,0.9982476238,0.3662602003,5.2336999952,0.301175587,1,0,0,1
187.3465348742,38.0307484501,0.7018655064,0.2955803706,5.0185197034,0.5665181656,1,0,0,0
247.4314437905,35.5918114025,0.7839926679,0.2117357941,4.9234779111,0.5119386307,1,0,0,0
229.0511436872,44.6558077699,0.6683254825,0.1790761212,4.7970433072,0.5077521519,1,0,0,0
224.8662987161,28.8549799022,0.7558064104,0.1964257383,4.039239764,0.2972141138,1,0,0,1
170.3439924011,30.0970026347,0.8789726469,0.3571226364,5.9568641856,0.0021841429,1,0,0,0
245.8008954181,29.9435294309,0.9682512547,0.1374531573,6.3876579678,0.703280054,1,0,0,1
210.3789533235,57.2014018391,0.8601020284,0.1361675911,6.3696414181,0.4836908231,1,0,0,1
197.3330211665,52.6130793377,0.8727141991,0.4555009935,5.7312850319,0.350709788,1,0,0,1
265.926012514,53.1109679071,0.661365153,0.246620475,4.9333829026,0.7805727258,1,0,0,0
204.2410977638,39.2246489351,0.9237478178,0.2517133567,4.1180621912,0.1213719245,1,0,0,0
297.8901252937,52.3238726141,0.7560954198,0.3314255729,6.2783545405,0.5011627315,1,0,0,0
207.5658686966,59.0227767416,0.6636636336,0.2416616787,5.0487037127,0.8939730575,1,0,0,0
287.9688857669,28.3197217639,0.8176504008,0.3962038085,5.8923171128,0.1692030517,1,0,0,1
178.1290834368,25.3693072886,0.6365705075,0.3227354779,6.229682825,0.3374770457,1,0,0,0
152.7121638309,39.0115453944,0.8199507685,0.3478330371,5.6587258628,0.9907488094,1,0,0,0
282.4234744018,41.5546707794,0.8078740125,0.1762304186,5.1550983571,0.5008766059,1,0,0,1
297.2132137383,28.4081855188,0.7212263045,0.355289766,4.8750171712,0.6644237866,1,0,0,0
217.9131506563,54.243907859,0.9846451034,0.4100327201,5.5548418344,0.8436805297,1,0,0,0
179.2414153455,53.9403746511,0.8250621692,0.4048750045,5.7840184157,0.4444409577,1,0,0,0
171.242586748,28.5873715216,0.8141859799,0.1340574546,4.7573629197,0.3894346801,1,0,0,0
292.7553609586,36.1902297269,0.9472392639,0.4525002727,4.8754663108,0.7021567652,1,0,0,0
205.7590476925,25.6199847713,0.8812799139,0.1086800381,5.5779701952,0.3823633311,1,0,0,1
216.4691017984,38.1666664069,0.7469362061,0.3103786308,6.0219986113,0.8886421138,1,0,0,0
222.577495505,50.4947870555,0.7265818306,0.2368745623,4.486158798,0.5771866762,1,0,0,0
247.1580081631,26.0254805086,0.8472411862,0.3038035493,5.3643741994,0.4262977174,1,0,0,0
216.3503187075,48.4034809714,0.7261665565,0.3730397119,6.1787213544,0.0375662295,1,0,0,0
257.577217057,43.8333132442,0.8034823937,0.1972498122,5.8618768291,0.414434047,1,0,0,1
264.3666782909,56.5109283851,0.8659271963,0.1420878221,5.6800494055,0.8245170698,1,0,0,1
212.6562850459,27.5579781859,0.709466554,0.4920021853,5.4906464381,0.99933628,1,0,0,0
176.3001362065,25.3540051081,0.6595234858,0.4103489158,5.1169591913,0.5405526754,1,0,0,1
218.7307207878,58.0755982987,0.8694439328,0.1259597118,5.1643139442,0.5415969228,1,0,0,0
244.4135566676,33.9919999642,0.9203210752,0.3528489714,5.2587837782,0.8302028843,1,0,0,0
249.6018342101,36.8428753074,0.9742092091,0.4648830285,4.5233709985,0.718101738,1,0,0,0
237.2180921893,58.1719353711,0.6214788314,0.1424982834,4.4341790924,0.0278410513,1,0,0,0
186.9984670267,41.0865163107,0.85140156,0.3229007333,5.8565899742,0.8331916598,1,0,0,0
214.0185558291,47.7057298607,0.8909073882,0.3535016349,4.3512682578,0.277891126,1,0,0,1
224.7283948761,36.5335644821,0.7762412456,0.4427800519,5.710522688,0.7962856829,1,0,0,0
237.4601526633,58.6076325334,0.8641343322,0.3090837816,4.0589799195,0.5120885767,0,0,0,1
291.1035281585,26.6723477638,0.74089239,0.4426287955,4.9901361936,0.3110070037,1,0,0,0
282.8883171665,52.1224965307,0.8941004865,0.4189347223,4.6735447233,0.4652775313,1,0,0,1
158.735674623,34.1796012635,0.7744281921,0.1627610497,6.3689128158,0.7844056656,1,0,0,1
223.9344428377,31.3306083549,0.8939047245,0.2008575823,5.2270257532,0.7746526198,1,0,0,0
234.3217130741,44.3446361516,0.6458967833,0.1504550632,5.3238340376,0.7136520745,1,0,0,1
187.8602572413,47.9885330881,0.6792825061,0.1576012896,6.4986697355,0.4842131393,1,0,0,1
159.5402154567,44.3090788732,0.9364384682,0.4987397137,5.0758579342,0.4991698333,1,0,0,1
240.0909943781,27.1867916475,0.888489787,0.1921580286,5.7130036344,0.2652285225,1,0,0,0
252.9136730915,58.2076674192,0.707218875,0.4245863757,4.1383995423,0.3566089129,1,0,0,1
189.2095974841,58.1309500472,0.8905214001,0.1878728534,5.1227084817,0.9689443972,1,0,0,1
257.0936921797,57.3630513354,0.8068527568,0.1468257652,5.3204443036,0.7275630354,0,0,0,0
244.4808600275,37.5926294684,0.7623248369,0.4881754196,4.2809648307,0.9505035616,1,0,0,1
207.5413560533,39.8530209119,0.8858784356,0.3415171029,4.7473153752,0.2382094355,1,0,0,1
208.3012126006,40.529550646,0.9565255742,0.2645321161,4.3630625498,0.7804711384,1,0,0,1
80.1762848433,7.0015850632,0.2846719079,0.5049846174,0.3390646177,1.2867668776,0,0,1,0
133.9425283467,11.9836297733,0.20932225,0.9615843559,0.8265727396,1.8455108108,0,0,1,0
169.8623218658,17.7119758827,0.1397411032,0.9226649878,2.908651239,1.5370834556,0,0,1,0
160.5828835357,20.6828534253,0.2830192601,0.9798918932,2.7046293338,1.9985608066,0,0,1,0
53.7225817168,25.881101504,0.2192201049,0.9208077299,2.2184819648,1.1155058662,0,1,0,0
98.9159084958,10.5109471223,0.5551729169,0.933983321,1.9987329211,1.4599419513,0,0,1,0
141.0459674411,9.7124963199,0.4829801003,0.9836640557,1.0743957317,1.9792632914,0,0,1,0
154.45436488,21.7994034482,0.1444089538,0.8718012588,3.0010873179,1.5218308753,0,0,1,0
137.8481503143,5.2123894652,0.4566035898,0.8565071459,1.4651455448,1.0016011875,0,0,1,0
92.4828625715,27.0352583081,0.3561891511,0.803931412,1.6134572201,1.1548413946,0,1,0,0
103.4290915192,22.4253253484,0.3360695898,0.6932312822,1.6809984072,1.5497645513,0,0,1,0
117.8529557718,9.2355600523,0.3820928786,0.9873849217,3.3024136996,1.2706836043,0,1,0,0
105.5737155589,19.2230351461,0.5290253818,0.9709527936,2.9582529924,1.5018203755,0,1,0,0
115.6469453986,13.492315462,0.4314116659,0.6434933997,0.9995504257,1.453958833,0,0,1,0
95.2493362447,14.6004768491,0.512639708,0.8744995087,1.0892615887,1.029123785,0,1,0,0
165.3661615261,27.5477392937,0.2678127477,0.7753452457,3.7778547515,1.8071070203,0,1,0,0
128.492937395,7.9186975692,0.0774390749,0.7684295733,3.7462808723,1.1953589608,0,0,1,0
63.0122953252,20.1361121326,0.0342568563,0.8364129443,2.1216968813,1.199669738,0,0,1,0
105.6906380758,17.5424791502,0.4352809011,0.5566156116,1.6254656211,1.7794830169,0,1,0,0
165.0756077674,29.3172185815,0.1715048692,0.5355553541,1.3826277422,1.6995278704,0,1,0,0
111.8026608427,8.4599396492,0.3994591442,0.7623361533,2.5574992022,1.4564134397,0,1,0,0
141.4533591874,11.3968135203,0.2442460676,0.8388407706,0.9069369076,1.4945970528,0,0,1,0
184.2121356247,11.6917109299,0.2463592183,0.9492984553,3.5850268659,1.8922379155,1,0,1,0
114.6412004777,9.9500757577,0.2628130778,0.7043718814,1.715675838,1.417968508,0,1,0,0
87.6788006907,13.0141896504,0.0809870916,0.6480883828,2.2891352582,1.8083578225,0,0,1,0
108.2087711391,24.89912724,0.1834536765,0.5364226488,3.7305587752,1.1519801825,0,1,0,0
69.5476982137,13.6406759259,0.4846214214,0.6231741236,0.2530136356,1.571333005,0,0,1,0
141.1207630863,18.0789500201,0.524685062,0.5217166786,1.0441135661,1.2331875544,0,0,1,0
179.6604480792,12.734214052,0.4164789924,0.5080623232,1.4906285196,1.6817248504,0,1,0,0
81.1685697057,24.9737140518,0.4818222965,0.7076307188,1.1341920436,1.5618769562,0,1,0,0
161.1324810083,21.5465078054,0.2133178783,0.9044292695,1.1788054795,1.0248595159,0,1,0,0
50.5871158603,10.6801919458,0.2438437721,0.9256305837,3.1939369717,1.5450834129,0,1,0,0
149.2199307985,27.581840556,0.0591281108,0.6160392889,2.835600025,1.1304514099,0,1,0,0
51.8866718729,8.8490809667,0.4232138221,0.6218192847,1.8744072405,1.7722675568,0,1,0,0
61.3290629039,25.689530437,0.2566014515,0.7980319656,0.3586089249,1.0172880448,0,1,0,0
132.4526920485,26.4441036447,0.2844612455,0.5020531014,0.0440534333,1.3445965957,0,1,0,0
74.1476647531,19.0791097113,0.5662644722,0.5019151453,0.952499373,1.1428459076,0,1,0,0
164.6377397104,24.7493625004,0.3835772836,0.9267327766,2.9494918881,1.6791716995,0,1,0,0
61.1112360816,29.820803292,0.2447365421,0.6437012669,2.2315167343,1.5873477912,0,0,1,0
76.1316012607,29.0722908545,0.1053478666,0.5887789599,3.6606685519,1.2868466456,0,0,1,0
92.068259714,8.9937365058,0.098438153,0.642593298,3.1713601811,1.5597957222,0,0,1,0
128.0173121754,20.2682944911,0.1585798517,0.643620674,2.0453563592,1.6361056346,0,1,0,0
74.7096344122,15.7457814378,0.1723546169,0.8683972844,1.8136649225,1.5881437067,0,1,0,0
70.7424760107,15.6530592743,0.3313928984,0.7994415474,1.097646884,1.8747470735,0,1,0,0
190.8078952967,25.12733442,0.5103481184,0.7752726503,3.3035529057,1.1249565661,0,1,0,0
65.9826870824,22.2089406228,0.1558766497,0.6273308432,3.9927802179,1.0980445381,0,0,1,0
129.0225749076,6.4274769611,0.0663258998,0.6096946946,1.8574009995,1.7883995309,0,0,1,0
172.7156252483,28.9478018929,0.4945607916,0.7824207184,0.7186278633,1.0520724062,0,1,0,0
51.9232474266,24.8886097982,0.2862878256,0.5654405693,0.9422637384,1.9357492615,0,1,0,0
139.6419786399,25.2356872116,0.480091589,0.9660645499,3.0809150626,1.2152690458,0,1,0,0
171.6656849458,9.9310666542,0.1281224867,0.8380465171,1.6200043944,1.8529442034,0,1,0,0
108.1436937804,13.0798562464,0.5610951434,0.681661286,1.5611516347,1.6191214,0,1,0,0
73.9092327157,29.2005543011,0.5488495972,0.5834750895,0.484621845,1.5144524344,0,1,0,0
99.6487921405,25.9362723709,0.1859193896,0.7537545472,1.6050103328,1.2267586174,0,1,0,0
189.7235580378,27.7102526817,0.4687743884,0.5097006228,1.308027074,1.7354783883,0,0,1,0
198.8112146887,20.7286708493,0.2221758399,0.6130757999,3.4913209366,1.0777124184,0,0,1,0
129.8540352292,12.5841070554,0.2357034459,0.589825609,2.312288408,1.2639755197,0,1,0,0
114.1261336389,23.3209584318,0.2017848566,0.6643021697,1.1396530102,1.1928396089,0,1,0,0
78.6658434037,24.219104518,0.159352559,0.8836166971,0.8235492431,1.5356600617,0,0,1,0
178.1682624778,5.1221116505,0.5619967828,0.5531392558,3.3679341122,1.5099850793,0,0,1,0
119.0873826042,27.5190040613,0.5580032267,0.6917836955,1.9669517721,1.1116359294,0,1,0,0
67.3104438972,25.038486518,0.3176343728,0.7407945701,2.7222673654,1.0377845066,0,1,0,0
146.5054587605,11.5627572621,0.0314083071,0.6154896553,3.2076558113,1.3771787918,0,0,1,0
185.5004009784,6.7422674183,0.0349305072,0.9635020801,2.5938196567,1.1727573183,0,1,0,0
106.9048397306,27.7708556747,0.3692087044,0.7059732743,3.7376431783,1.1721686886,0,1,0,0
177.5767477966,26.9461827754,0.3296571674,0.8280895181,1.5289492801,1.6980705464,1,0,1,0
145.7209853774,13.014080609,0.0561120742,0.7135562232,0.5150177495,1.4456917902,0,0,1,0
57.4024345546,19.2333657977,0.2296375148,0.8785945598,1.2225939873,1.867152151,1,0,1,0
150.9512249433,6.1741105602,0.3397937281,0.881647456,0.5460120483,1.7108943305,0,0,1,0
196.0049849228,24.7641888173,0.145767217,0.9541826302,0.372428626,1.819398231,0,0,1,0
103.9737350955,18.5191407825,0.4063804118,0.8513147882,3.8239202353,1.3190439299,0,0,1,0
195.3451793123,28.3269413267,0.5224028809,0.7109149178,2.7652070773,1.3621816028,0,1,0,0
149.0704582047,16.7704104841,0.1193578679,0.8008433043,0.2427322758,1.8498426046,0,1,0,0
93.8772530512,9.1867622638,0.2274034999,0.6767875618,0.5298758161,1.1941287704,0,0,1,0
130.4911263896,28.3705510111,0.500974065,0.9212672542,1.212832775,1.0402813067,0,0,1,0
170.7249225945,14.2246903164,0.5127714155,0.9011015044,1.3950449896,1.0833790538,0,0,1,0
189.2761627916,19.4934278735,0.4002221143,0.9557884436,1.3824806756,1.2363427433,0,0,1,0
149.2025209816,14.7999510972,0.2212217544,0.845012912,1.5487330966,1.5335544336,1,0,1,0
50.0361507028,11.031108401,0.1249390852,0.6252414734,3.2236233701,1.6066615298,1,0,1,0
156.3690787229,5.5264445889,0.021855266,0.9512710574,0.2932232725,1.7476518246,1,1,0,0
132.6035817042,25.4198342394,0.5757552886,0.8963312384,2.4152123154,1.0763024542,0,0,1,0
159.9050275806,20.4221188991,0.0017470307,0.504709928,3.2351718928,1.5857782709,0,1,0,0
138.0151861767,16.1432455226,0.5016711693,0.6324835308,1.7945303665,1.8629640465,0,0,1,0
89.9032065093,19.7703968724,0.3034637003,0.5089940658,3.7310851196,1.3830588064,0,0,1,0
159.4282132965,5.5085270471,0.1231122857,0.7435412722,3.5130098709,1.3026792104,0,0,1,0
120.1623013062,11.8198473175,0.2781308507,0.9439189613,1.8204969241,1.8996124894,0,1,0,0
186.6236330496,28.5827527969,0.3121382935,0.8385468924,3.1140635202,1.4500519306,0,1,0,0
100.6725564982,14.7024683836,0.1453759975,0.9622471414,2.0869729032,1.4324371667,0,1,0,0
143.4758636798,6.860710461,0.3022150567,0.5913125651,2.2959007001,1.8744170037,0,1,0,0
135.6639743652,5.2249664321,0.1546865244,0.7034113237,1.840256467,1.6481021273,0,1,0,0
52.7537575999,21.3498555355,0.3711510894,0.6549235584,0.3431771396,1.4819861868,0,1,0,0
163.4006362661,16.3078508763,0.0259021745,0.6548003725,1.280440564,1.0436609287,0,0,1,0
85.4949697205,27.2437247574,0.0054993301,0.6006995514,3.8360967039,1.1912105177,0,1,0,0
96.9111674283,17.1511049621,0.3984604027,0.7640237245,3.8777658765,1.7203333692,0,1,0,0
187.742755307,15.2010115401,0.1147664226,0.7585589654,3.6323347482,1.3268932631,0,1,0,0
51.6197588584,22.5252816774,0.0679618518,0.8864402887,1.9674712877,1.8794626935,1,1,0,0
111.5035680113,17.0498729433,0.0422764066,0.6390718202,1.2980265967,1.752335178,0,0,1,0
186.7386841709,18.853154084,0.3162883766,0.8819815982,0.0203152519,1.866855213,0,0,1,0
143.9388911994,21.7263378829,0.0757700836,0.9728882486,0.5302963099,1.5716276934,0,1,0,0
56.9604329023,20.5989877358,0.3756588612,0.9456003987,2.0226254297,1.6178131946,0,0,1,0
165.496042731,7.5989843978,0.5774191899,0.9451103353,1.081394362,1.5085274318,0,1,0,0
97.7677950209,23.2732008983,0.1726310607,0.8685317588,0.2804059211,1.629219193,0,1,0,0
154.8969381733,22.7780454254,0.0311796589,0.9298739028,1.8330132591,1.275928298,0,1,0,0
185.7442820255,25.4462665854,0.2077596249,0.9038696466,1.4255619972,1.4760567022,0,1,0,0
198.7529210589,24.2609450698,0.1263170931,0.7507207368,0.9344990546,1.1347472651,0,1,0,0
97.2207588381,17.1374410071,0.286799727,0.7356832422,0.7031352633,1.5019355808,0,0,1,0
140.7606880157,18.9972632961,0.2918430213,0.752466402,0.7056476417,1.886615489,0,0,1,0
89.4554266308,10.6139867317,0.2793033999,0.6325445844,2.9372399559,1.1355168736,0,0,1,0
127.759943995,7.8152307337,0.5603924511,0.5917898137,1.0110634398,1.7603116511,0,0,1,0
113.0499964148,28.5888286412,0.5415203296,0.936080576,0.2850333306,1.1474539174,0,1,0,0
141.7483513469,19.1436826638,0.4288213898,0.9688523077,3.6490182444,1.9733942914,0,0,1,0
115.802705435,18.5189375472,0.5807818781,0.6275911144,3.4338810104,1.1100177211,0,1,0,0
192.114199709,15.5839506838,0.0055861745,0.7211968704,0.1842766787,1.8876083295,0,0,1,0
105.1776041911,8.5706027622,0.4175289446,0.5822890724,3.0147220622,1.8194278537,0,1,0,0
185.837320636,7.9939991608,0.3191597865,0.6422559799,0.1882447915,1.480107828,1,0,1,0
130.3056308958,9.2281215661,0.1934698858,0.7201108631,3.3328387518,1.9039530652,0,1,0,0
98.0994132105,18.8084503364,0.0303044825,0.5219405442,2.8814928509,1.7856691499,0,0,1,0
98.8669315618,25.4250120874,0.2452758104,0.6633865491,2.9794614339,1.1914896149,0,0,1,0
107.9354592949,17.1214684929,0.2129970695,0.6603560825,3.8556640483,1.1474526005,0,1,0,0
54.4604391942,6.7932934454,0.3959219201,0.7157921646,3.0544122684,1.6060138319,0,0,1,0
135.546876174,6.3394139902,0.0842994059,0.8112746981,0.8312953658,1.8566123362,0,1,0,0
189.1511812249,28.7457301372,0.3328954779,0.6705100861,3.8474594974,1.1061300193,0,1,0,0
